Year,Month,Day,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2000,5,16,104.7857143,660.9285714,579.9285714,99.78571429,710.1428571,601,0.428571429,8.785714286,49.21357143,0,0.144,5.15,1.317857143,276.5642857,72.52142857,15.5,1000
2000,5,17,120.9285714,649.3571429,585.5714286,111.0714286,676.0714286,594.5,0.285714286,9.857142857,49.085,0,0.144,3.6,1.481714286,281.8357143,71.85928571,17,1000
2000,5,18,121.8571429,645.2857143,587.4285714,121.8571429,645.2857143,587.4285714,0.071428571,9.714285714,48.96214286,0,0.144,2.078571429,1.611571429,195.1928571,53.87928571,21.5,1000
2000,5,19,169.7857143,542.0714286,554,123.4285714,630.2142857,582.2142857,2.928571429,10.92857143,48.84285714,0.214285714,0.144,1.485714286,1.987714286,225.1785714,52.08428571,23.28571429,1000
2000,5,20,127.8571429,623.2142857,576.5,127.8571429,623.2142857,576.5,0,11.5,48.72714286,0,0.144,2.128571429,2.226071429,281.2785714,50.18071429,24.92857143,1000
2000,5,21,112.6428571,630.0714286,580.7857143,111.5714286,660.0714286,586.9285714,0.357142857,11,48.61428571,0,0.144,1.6,2.108857143,217.8,47.27214286,25.28571429,1000
2000,5,22,174.8571429,269.5714286,344,112.9285714,664.9285714,585.6428571,2.214285714,12.92857143,48.505,0.857142857,0.144,2.55,2.151857143,230.55,57.74642857,23.5,1000
2000,5,23,180.0714286,78.85714286,213.2857143,137.9285714,608.2857143,571.2142857,5.142857143,13.57142857,48.40142857,0.571428571,0.144,3.592857143,2.720857143,213.2428571,76.12714286,19.64285714,1000
2000,5,24,148.7142857,7.5,155.7857143,124.0714286,629.7142857,579,3,13.21428571,48.3,0.571428571,0.144,3.2,2.610357143,239.3285714,82.77285714,18.35714286,1000
2000,5,25,97.14285714,1.285714286,98.42857143,129.5,622.8571429,580,3.285714286,13.35714286,48.20142857,0.571428571,0.144,3.578571429,2.626428571,257.4,86.38071429,17.78571429,1000
2000,5,26,165,436.2142857,495.0714286,108.5714286,673,593.9285714,1.285714286,11.78571429,48.10785714,0,0.144,2.471428571,2.301571429,280.8857143,63.14214286,21.5,995
2000,5,27,98.85714286,708.2857143,603.5714286,98.85714286,708.2857143,603.5714286,0,11.42857143,48.01714286,0,0.144,2.371428571,1.934428571,185.1714286,47.16071429,26.07142857,1000
2000,5,28,103.6428571,703.4285714,604.8571429,103.6428571,703.4285714,604.8571429,0,12.71428571,47.93071429,0,0.144,2.378571429,1.698,259.5071429,52.09357143,25.42857143,1000
2000,5,29,116,631.5,565.5,97.07142857,738.0714286,613.5714286,0.428571429,12.14285714,47.84857143,0,0.144,2.95,1.468357143,224.0642857,56.52142857,23.14285714,1000
2000,5,30,97.28571429,686.2857143,589.3571429,94.85714286,742.0714286,617.2857143,0.428571429,12.57142857,47.76928571,0,0.144,3.064285714,1.450928571,228.5214286,72.23,19.78571429,1000
2000,5,31,102.5714286,686.1428571,605.0714286,95.85714286,751.7142857,624.6428571,0.428571429,9.785714286,47.69285714,0.285714286,0.144,2.7,1.106,234.5428571,66.17785714,18.42857143,1000
2000,6,1,105.9285714,727.9285714,621.5,105.9285714,727.9285714,621.5,0.214285714,9.285714286,47.62071429,0.285714286,0.144,2.614285714,1.010071429,231.4,54.63357143,20.85714286,1000
2000,6,2,89.21428571,776.2857143,631.9285714,89.21428571,776.2857143,631.9285714,0.071428571,10.21428571,47.55214286,0,0.144,2.685714286,0.934928571,231.5642857,55.92428571,21.28571429,1000
2000,6,3,92.07142857,781.3571429,634.9285714,92.07142857,781.3571429,634.9285714,0.142857143,8.071428571,47.48857143,0,0.144,2.721428571,0.8085,248.0571429,42.91571429,23.78571429,1000
2000,6,4,95.57142857,759.5,625,95.57142857,759.5,625,0,11.07142857,47.42571429,0,0.144,3.678571429,1.152357143,309.1214286,51.08428571,23.35714286,1000
2000,6,5,90.21428571,766.5714286,625.5714286,90.21428571,766.5714286,625.5714286,0.071428571,10.42857143,47.36928571,0,0.144,3.114285714,1.208785714,291,51.04714286,23.35714286,1000
2000,6,6,84.5,788.2142857,636.5,84.5,788.2142857,636.5,0.142857143,9.428571429,47.31357143,0,0.144,2.85,0.903142857,231.4357143,47.44928571,23.64285714,1000
2000,6,7,91.14285714,761.7142857,624.8571429,91.14285714,761.7142857,624.8571429,0.071428571,10.64285714,47.265,0,0.144,3.035714286,1.282214286,275.1571429,56.07857143,21.85714286,1000
2000,6,8,99,697.2142857,599.5714286,88.92857143,745.6428571,615.9285714,0.357142857,11.78571429,47.21714286,0,0.144,4.45,1.747214286,282.9214286,75.37571429,18.5,1000
2000,6,9,101.3571429,724.1428571,617.9285714,101.3571429,724.1428571,617.9285714,0.142857143,10.5,47.175,0,0.144,3.778571429,1.403928571,278.2357143,64.39428571,19.21428571,1000
2000,6,10,120.3571429,615.4285714,566.2142857,102.9285714,723.5,616.7142857,0.714285714,10.42857143,47.135,0.285714286,0.144,3.078571429,1.429642857,250.8142857,58.32928571,20.85714286,1000
2000,6,11,118.6428571,658.5714286,599.5714286,110.5714286,695.4285714,611.5714286,0.5,11.35714286,47.1,0.285714286,0.144,2.535714286,1.533714286,266.3714286,56.06928571,22.64285714,1000
2000,6,12,102.4285714,727.6428571,617.7142857,102.4285714,727.6428571,617.7142857,0.076923077,10.42857143,47.06714286,0.071428571,0.144,2.557142857,1.479357143,237.1714286,47.64642857,24.35714286,1000
2000,6,13,128.8571429,628.2142857,587.5,120.3571429,670.5714286,602,0.214285714,11.57142857,47.03928571,0,0.144,2.164285714,1.953,231.9857143,47.43142857,26.07142857,1000
2000,6,14,227.5,298.7857143,394.7857143,109.9285714,679.0714286,600.9285714,1.642857143,12.21428571,47.01428571,0,0.144,2.185714286,2.206,182.5428571,51.12214286,25.92857143,1000
2000,6,15,96.85714286,728.2142857,614.2857143,96.85714286,728.2142857,614.2857143,0.071428571,13.14285714,46.99357143,0,0.144,2.871428571,1.799571429,243.2357143,58.00428571,23.71428571,1000
2000,6,16,124.2857143,494.5714286,521.9285714,112.7142857,677.0714286,599.9285714,1.357142857,14.71428571,46.975,0.571428571,0.143785714,3.457142857,2.348142857,225.8571429,79.34571429,20.42857143,990
2000,6,17,202.5714286,282.3571429,427.2142857,111.4285714,684.4285714,603.9285714,2.142857143,13.28571429,46.96071429,0.571428571,0.143,3.171428571,2.084,222.3857143,66.03142857,21.92857143,993.5714286
2000,6,18,132.2142857,594,551.8571429,96.14285714,747.2857143,620.5,1,12.64285714,46.95142857,0.571428571,0.143,3.057142857,1.562714286,220.7142857,61.44428571,22,1000
2000,6,19,105.2142857,660.5714286,596,92.5,754.6428571,625.2857143,0.714285714,12.42857143,46.945,0.285714286,0.143,3.164285714,1.383285714,226.8857143,68.86142857,20.35714286,1000
2000,6,20,103.8571429,665.3571429,583.8571429,99.57142857,717.8571429,607.9285714,0.416666667,13.35714286,46.94,0.142857143,0.143,2.671428571,2.163571429,234.6714286,60.93,23.42857143,1000
2000,6,21,245.5714286,336,451.3571429,124.7142857,625.8571429,577.5714286,3.285714286,15.92857143,46.94,0.857142857,0.143,2.535714286,3.850785714,293.4714286,63.165,25.5,1000
2000,6,22,110.7142857,668.4285714,592.7142857,110.7142857,668.4285714,592.7142857,0.142857143,15.14285714,46.94428571,0,0.143,2.992857143,2.983928571,257.3285714,65.46,23.92857143,1000
2000,6,23,126.9285714,424.7142857,448.7857143,97.14285714,720.5,609.5714286,1.5,14.5,46.95214286,0.285714286,0.143,3.214285714,2.201714286,228.85,66.13857143,23.07142857,1000
2000,6,24,86.28571429,751.5,611.6428571,86.28571429,751.5,611.6428571,0.214285714,14,46.96285714,0,0.143,2.864285714,2.371214286,255.0928571,59.20785714,24.85714286,1000
2000,6,25,185.0714286,52.35714286,208.8571429,105.2857143,682.7142857,581.5,6.857142857,15.71428571,46.97642857,0.285714286,0.143,2.257142857,4.425214286,264.3,60.37142857,25.92857143,1000
2000,6,26,103.5,670.7857143,584.7857143,94.21428571,712.4285714,595.6428571,0.428571429,16,46.99357143,0,0.143,3.364285714,3.293785714,294.6285714,56.96142857,27,1000
2000,6,27,99.21428571,714.7142857,602,99.21428571,714.7142857,602,0,14.14285714,47.01642857,0,0.143,2.678571429,2.627571429,278.6928571,52.66142857,26.64285714,1000
2000,6,28,102,678.7857143,589.0714286,93.21428571,728.7857143,607,0.285714286,14.21428571,47.04142857,0,0.143,2.221428571,2.438357143,246.5142857,54.22285714,26.14285714,1000
2000,6,29,99.42857143,729.1428571,611.7142857,99.42857143,729.1428571,611.7142857,0,14.57142857,47.07,0,0.143,2.8,1.911785714,251.3714286,59.40714286,25,1000
2000,6,30,100.5,716.2857143,608.7857143,91.28571429,757.3571429,621.4285714,0.285714286,13.57142857,47.10214286,0,0.143,2.914285714,1.559071429,244.4428571,58.87785714,24.21428571,1000
2000,7,1,84.64285714,777,625.5,84.64285714,777,625.5,0.142857143,13.14285714,47.13928571,0,0.143,2.907142857,1.475285714,250.2357143,58.73428571,23.64285714,1000
2000,7,2,85.64285714,762.4285714,619.4285714,85.64285714,762.4285714,619.4285714,0.142857143,13.42857143,47.17785714,0,0.142571429,2.857142857,1.723357143,242.6642857,61.50571429,23.28571429,1000
2000,7,3,106.6428571,652.7857143,574.3571429,89.85714286,767.5,628.2142857,0.571428571,12.42857143,47.22,0,0.141,3.385714286,1.1545,272.3571429,65.12142857,21.14285714,1000
2000,7,4,84.85714286,786.9285714,632.8571429,84.85714286,786.9285714,632.8571429,0.285714286,11.42857143,47.26714286,0.285714286,0.141,3.064285714,1.0235,268.2428571,63.47428571,20.57142857,1000
2000,7,5,86,776.8571429,628.0714286,86,776.8571429,628.0714286,0.285714286,11.85714286,47.31785714,0.285714286,0.141,3.085714286,1.177928571,261.0642857,65.29142857,20.78571429,1000
2000,7,6,95.85714286,728.5714286,611.9285714,86.28571429,778.8571429,628.8571429,0.357142857,12.21428571,47.37214286,0,0.141,3.171428571,1.120857143,274.2714286,63.05285714,22.07142857,1000
2000,7,7,106.8571429,738.5714286,611.3571429,85,772.0714286,622.3571429,0.285714286,11.92857143,47.42928571,0,0.141,3.721428571,1.415785714,282.3285714,62.78142857,21.57142857,1000
2000,7,8,98.64285714,667.8571429,590.2857143,88.57142857,761.2142857,620,0.5,12.14285714,47.49071429,0,0.141,3.485714286,1.454071429,271.3714286,64.01785714,21.21428571,1000
2000,7,9,132.7857143,588.8571429,551.4285714,92.78571429,742.5,616.6428571,0.714285714,12.14285714,47.555,0,0.141,3.464285714,1.471785714,272.0714286,66.45928571,20.71428571,1000
2000,7,10,83.21428571,775.5714286,623.7857143,83.21428571,775.5714286,623.7857143,0.285714286,11.78571429,47.62428571,0.285714286,0.1395,3.4,1.2645,273.4142857,64.31285714,20.85714286,1000
2000,7,11,137.2142857,499.2857143,493,86.35714286,763.6428571,618.6428571,1.214285714,12,47.69714286,0,0.134,3.264285714,1.414214286,266.2571429,64.15928571,20.78571429,1000
2000,7,12,103.7142857,555.9285714,505.0714286,80.21428571,790.9285714,624.7142857,0.928571429,12.14285714,47.77071429,0,0.134,3,1.201928571,273.3785714,62.61214286,21.42857143,1000
2000,7,13,96.5,689.8571429,595.2142857,87.07142857,767,617,1.428571429,12.5,47.85071429,0.571428571,0.134,2.842857143,1.443714286,304.0428571,60.38571429,22.71428571,1000
2000,7,14,99.21428571,662.5714286,582.0714286,97.14285714,704.3571429,593.3571429,0.5,12.5,47.935,0.285714286,0.134,3.721428571,2.575285714,307.1857143,53.38928571,24.5,1000
2000,7,15,105.7142857,606,560.5,86.5,737.5714286,600.4285714,1.428571429,12.57142857,48.02214286,0.285714286,0.134,3.142857143,2.321142857,291.3928571,59.17142857,22.92857143,1000
2000,7,16,102.4285714,648.3571429,562.9285714,83.57142857,748.2857143,603.5714286,0.307692308,14.28571429,48.11214286,0.071428571,0.134,2.885714286,2.067714286,288.2071429,69.57642857,22.14285714,1000
2000,7,17,81.42857143,767.9285714,611.7857143,81.42857143,767.9285714,611.7857143,0.071428571,13.64285714,48.20571429,0,0.134,3.542857143,1.6105,299.6357143,59.8,24.28571429,1000
2000,7,18,85.64285714,751.2142857,604.5,85.64285714,751.2142857,604.5,0,12.07142857,48.30428571,0,0.134214286,2.828571429,1.845571429,310.4714286,41.88142857,28.35714286,1000
2000,7,19,85.07142857,738.5,598.2142857,85.07142857,738.5,598.2142857,0,12.5,48.40571429,0.071428571,0.135,2.45,2.181214286,252.5857143,41.44428571,28.57142857,1000
2000,7,20,93.92857143,713.3571429,594.2142857,93.92857143,713.3571429,594.2142857,0,10.78571429,48.51071429,0,0.135,2.614285714,2.151714286,227.7214286,40.12928571,27.42857143,1000
2000,7,21,153.3571429,441.3571429,458.4285714,121.1428571,638.2857143,569.9285714,0.928571429,11.57142857,48.61928571,0,0.135,2.907142857,3.0155,210.1,54.12714286,23.28571429,1000
2000,7,22,141.5,538.7142857,542.8571429,116.6428571,632,567.1428571,1.642857143,12.57142857,48.73142857,0.285714286,0.135,2.864285714,3.341928571,218.8571429,52.22642857,24.57142857,1000
2000,7,23,127.0714286,622.3571429,558.2142857,107.9285714,654.6428571,570.3571429,0.214285714,12.78571429,48.84714286,0,0.135,2.492857143,3.205357143,228.2571429,47.765,26.42857143,1000
2000,7,24,90.85714286,701.5714286,579.9285714,90.85714286,701.5714286,579.9285714,0,13.28571429,48.96785714,0,0.135,2.592857143,2.899857143,249.8928571,52.38928571,25.85714286,1000
2000,7,25,87.64285714,721.4285714,587.7857143,87.64285714,721.4285714,587.7857143,0.071428571,13.21428571,49.09071429,0,0.135,2.564285714,2.327,238.9285714,50.775,26.42857143,1000
2000,7,26,102.7857143,667.0714286,578.6428571,94.14285714,707.6428571,590.2857143,0.285714286,14.28571429,49.21642857,0,0.136071429,2.685714286,1.930928571,216.6214286,56.38071429,25.85714286,1000
2000,7,27,90.21428571,722.6428571,593.3571429,90.21428571,722.6428571,593.3571429,0,12.85714286,49.34785714,0,0.14,2.6,1.797285714,221.8785714,48.24357143,26.85714286,1000
2000,7,28,197.7857143,411.2857143,480.9285714,98.64285714,690.7142857,578.6428571,4.571428571,12.78571429,49.48214286,0.285714286,0.14,2.521428571,2.407357143,263.1714286,50.52642857,25.64285714,1000
2000,7,29,217.5714286,418.3571429,486.1428571,127.2857143,602.4285714,553.2142857,3.857142857,12.71428571,49.61928571,0,0.14,2.935714286,3.333285714,295.9214286,48.78785714,26,1000
2000,7,30,158.6428571,415.5714286,495.9285714,144.2857143,558.7142857,547.3571429,1.857142857,14.42857143,49.75928571,0.857142857,0.14,2.328571429,3.125857143,280.4642857,51.04,27.85714286,1000
2000,7,31,186.4285714,396.5,490,192.3571429,453.8571429,519.5,0.571428571,15.85714286,49.905,0,0.14,2.457142857,4.137071429,186.1857143,56.67714286,27.5,1000
2000,8,1,143.2142857,530.5714286,527.8571429,133.4285714,573.8571429,540.0714286,1.214285714,15.5,50.05357143,0,0.14,2.521428571,4.002071429,239.8714286,52.48,28.07142857,1000
2000,8,2,163.0714286,418.4285714,418,118.1428571,616.7857143,545.5714286,2.714285714,15.21428571,50.205,0,0.14,2.707142857,3.915857143,240.8928571,55.485,26.85714286,1000
2000,8,3,86.07142857,679.2142857,561.0714286,86.07142857,679.2142857,561.0714286,0,15.21428571,50.36,0,0.139357143,2.9,3.373785714,243.0714286,54.83928571,27,1000
2000,8,4,96.42857143,663.7142857,557.5714286,96.42857143,663.7142857,557.5714286,0,15.21428571,50.51857143,0,0.137,3.021428571,3.1255,298,54.555,27.57142857,1000
2000,8,5,88.85714286,695,568.4285714,88.85714286,695,568.4285714,0,13.85714286,50.68142857,0,0.137,2.942857143,2.337285714,294.1714286,48.16357143,27.85714286,1000
2000,8,6,148.8571429,492.0714286,478.6428571,88.14285714,706.1428571,571.5,0.928571429,13.85714286,50.84571429,0,0.137,2.364285714,2.024785714,236.4571429,51.15,26.71428571,1000
2000,8,7,100.0714286,611.2142857,530.7857143,82.28571429,717.7857143,573.5714286,0.571428571,14.14285714,51.01571429,0,0.137,2.871428571,1.931071429,229.9285714,60.95928571,24.21428571,1000
2000,8,8,100.4285714,644.7857143,553.4285714,92.42857143,685.9285714,565.1428571,0.307692308,12.57142857,51.18785714,0.357142857,0.137,2.685714286,2.1885,250.4,49.65285714,26.07142857,1000
2000,8,9,108,665,580.2307692,102.0769231,719,599.9230769,0.384615385,14.07692308,48.47076923,0.307692308,0.137,3.692307692,2.407230769,310.1076923,52.80769231,27.07692308,1000
2000,8,10,101.2307692,715.8461538,595.6923077,101.2307692,715.8461538,595.6923077,0,13,48.64615385,0,0.137,3.369230769,2.593692308,308.9923077,43.79538462,28.92307692,1000
2000,8,11,105.5384615,697.3846154,590.0769231,105.5384615,697.3846154,590.0769231,0,13.92307692,48.82846154,0.076923077,0.136846154,2.469230769,2.712769231,238.7923077,43.45692308,29.61538462,1000
2000,8,12,101.6923077,690.0769231,584.3846154,101.6923077,690.0769231,584.3846154,0,13.53846154,49.01153846,0,0.136,2.846153846,3.148384615,216.4538462,45.61846154,28.23076923,1000
2000,8,13,134.0769231,622.6153846,564.1538462,134.0769231,622.6153846,564.1538462,0,13.69230769,49.19769231,0,0.136,2.053846154,3.678846154,210.6692308,48.82384615,27.53846154,1000
2000,8,14,97.38461538,699.6923077,580.6153846,97.38461538,699.6923077,580.6153846,0.153846154,14.69230769,49.38923077,0,0.136,2.961538462,3.356384615,211.8846154,49.07615385,28.15384615,1000
2000,8,15,185.3846154,307.2307692,383.6923077,113,650.4615385,567.4615385,4.307692308,14,49.58153846,0.846153846,0.136,2.184615385,3.690615385,220.9615385,45.26692308,28.61538462,1000
2000,8,16,131.9230769,604.8461538,550.3846154,117.6923077,638.3076923,559.4615385,1.461538462,15.15384615,49.77923077,0,0.136,2.423076923,4.256769231,238.5076923,47.53461538,29.46153846,1000
2000,8,17,128,615.6153846,556.4615385,128,615.6153846,556.4615385,0.230769231,15.84615385,49.97692308,0,0.136,2.438461538,3.837076923,238.8769231,55.82461538,27.61538462,1000
2000,8,18,100.8461538,686.6153846,573.9230769,100.8461538,686.6153846,573.9230769,0,14.30769231,50.18076923,0,0.136,3.046153846,2.968384615,226.6307692,52.98384615,26.76923077,1000
2000,8,19,91.23076923,735.1538462,590,91.23076923,735.1538462,590,0,12.53846154,50.38615385,0,0.136153846,2.815384615,1.926307692,235.9384615,46.09615385,26.69230769,1000
2000,8,20,82.84615385,769.6923077,600.4615385,82.84615385,769.6923077,600.4615385,0,13.23076923,50.59384615,0,0.137,2.807692308,1.443538462,232.4384615,55.35307692,24.92307692,1000
2000,8,21,85.76923077,749.2307692,596.1538462,85.53846154,755.5384615,596.1538462,0.307692308,13.38461538,50.80384615,0.307692308,0.137,3.315384615,1.478461538,224.3615385,61.92,23.15384615,1000
2000,8,22,94.61538462,688,572.7692308,86.15384615,741.3076923,584.7692308,0.538461538,12.92307692,51.01846154,0.307692308,0.137,2.615384615,1.921538462,227.2692308,56.99923077,24.30769231,1000
2000,8,23,94.61538462,696.0769231,565.3846154,94.61538462,696.0769231,565.3846154,0.153846154,15.07692308,51.23307692,0,0.137,1.915384615,2.860538462,199.7538462,56.55769231,26.38461538,1000
2000,8,24,179.6923077,452.6923077,483,116.1538462,613.6153846,536.6153846,3.307692308,17.76923077,51.45307692,0.307692308,0.137,1.276923077,4.921153846,156.7230769,70.95846154,25.69230769,1000
2000,8,25,140,516.3076923,514.1538462,105.2307692,643,542,3.307692308,17.69230769,51.67384615,0.307692308,0.137,2.484615385,4.365461538,239.6307692,67.54923077,25.92307692,1000
2000,8,26,110.4615385,587.3846154,519.0769231,92.23076923,689.4615385,555.6153846,0.538461538,16.46153846,51.89769231,0,0.137,2.661538462,3.130846154,270.4,64.13538462,25.84615385,1000
2000,8,27,240.7692308,194.3846154,381.1538462,105,650.6923077,545.7692308,7.384615385,16.30769231,52.12461538,0.307692308,0.136692308,2.469230769,3.365615385,253.5153846,69.23384615,24.15384615,1000
2000,8,28,183.1538462,39.92307692,202.2307692,131.1538462,584.4615385,531.0769231,6.923076923,15.92307692,52.35538462,0.615384615,0.135,2.561538462,3.526153846,232.9692308,76.79153846,22.38461538,1000
2000,8,29,160.6666667,40.91666667,176.1666667,114.25,697.8333333,586.6666667,5.833333333,15.41666667,49.545,0,0.135,2.458333333,3.09925,243.6583333,81.61666667,20.66666667,1000
2000,8,30,227.0833333,112.8333333,292.6666667,83.33333333,805.1666667,616.3333333,2.5,13.58333333,49.78666667,1,0.135,3.858333333,1.725,246.0333333,71.37166667,20.75,1000
2000,8,31,126.4166667,659.75,570,86,799.3333333,612.25,1.75,13.41666667,50.0325,0,0.135,3.683333333,1.7445,267.35,70.17166667,20.91666667,1000
2000,9,1,90.16666667,763.0833333,588.6666667,73.83333333,828.6666667,612.5833333,0.25,12.16666667,50.28,0,0.135,3.666666667,1.745833333,279.4666667,65.835,20.66666667,1000
2000,9,2,83.41666667,800.4166667,606.0833333,77.08333333,824.1666667,612.75,0.75,12.58333333,50.53,0,0.135,3.95,1.56,296.8583333,65.105,21.5,1000
2000,9,3,77.41666667,811.0833333,608.0833333,76.91666667,822.9166667,610.1666667,0.666666667,12.66666667,50.78083333,0,0.135,3.175,1.55125,287.9666667,62.79083333,22.16666667,1000
2000,9,4,75.75,811.75,601.8333333,75.75,811.75,601.8333333,0.083333333,12.91666667,51.03666667,0,0.134833333,2.691666667,1.866,279.525,61.65166667,22.75,1000
2000,9,5,85.75,777,593.25,85.08333333,789.75,595.3333333,0.25,10.25,51.2925,0,0.134,2.116666667,1.862416667,238.3166667,47.1325,24,1000
2000,9,6,84.25,789.25,593.1666667,84.25,789.25,593.1666667,0.083333333,9.166666667,51.55166667,0,0.134,2.516666667,1.786583333,204.175,37.07916667,27.08333333,1000
2000,9,7,179.5,391.5,425.75,105.5,705.5833333,561.25,3.833333333,12.5,51.81333333,0.25,0.134,2.625,3.281,229.5416667,44.65916667,27.5,1000
2000,9,8,74.91666667,848.8333333,613.5,74.91666667,848.8333333,613.5,0,10.25,52.07583333,0,0.134,2.5,0.740416667,229.8666667,43.69,25.91666667,995.8333333
2000,9,9,74,804.3333333,601.1666667,74.16666667,855.3333333,612,0.25,8.166666667,52.34083333,0,0.134,2.225,0.661916667,237.2916667,39.75083333,25.08333333,996.6666667
2000,9,10,87.5,707,568.1666667,79.91666667,821.0833333,597.25,0.5,8.166666667,52.6075,0,0.134,2.516666667,0.99,212.3333333,36.99416667,26,1000
2000,9,11,80.33333333,792.3333333,579.5833333,80.33333333,792.3333333,579.5833333,0,9.166666667,52.87666667,0,0.134,1.891666667,1.679166667,237.45,32.2025,29.5,1000
2000,9,12,96.25,701.25,544.8333333,96.25,701.25,544.8333333,0.166666667,13.75,53.14666667,0,0.133,2.275,3.406916667,197.8333333,40.71333333,30.41666667,1000
2000,9,13,86.33333333,738.0833333,553.5,86.33333333,738.0833333,553.5,0.166666667,12.83333333,53.4175,0,0.128,2.466666667,2.822916667,200.3583333,42.1925,29.25,1000
2000,9,14,85.5,745,553.75,85.5,745,553.75,0.166666667,15.5,53.69166667,0,0.128,2.591666667,2.525583333,252.1666667,55.205,27.41666667,1000
2000,9,15,98.41666667,674.4166667,537.8333333,92.58333333,731.0833333,554.8333333,0.363636364,13.75,53.96583333,0.083333333,0.128,2.325,1.936333333,270.9,45.95583333,28.83333333,1000
2000,9,16,98.16666667,700.75,540.0833333,98.16666667,700.75,540.0833333,0,13.25,54.24333333,0,0.128,1.291666667,2.438166667,186.2916667,37.65333333,31.25,995
2000,9,17,100.8333333,681.9166667,530.75,100.8333333,681.9166667,530.75,0,15.25,54.52083333,0,0.128,2.383333333,2.875583333,227.1083333,48.94583333,29.08333333,997.5
2000,9,18,94.58333333,703.9166667,535.1666667,94.58333333,703.9166667,535.1666667,0,14.5,54.8,0,0.128,2.558333333,2.391833333,257.1083333,48.06583333,28.5,1000
2000,9,19,97,647.75,514.8333333,93.66666667,702.9166667,533.1666667,0.583333333,14.16666667,55.08,0.333333333,0.128,2.533333333,2.22875,233.4333333,53.72083333,26.5,995
2000,9,20,132.75,369.5,399.75,95.25,685.4166667,521.5833333,1.833333333,16.5,55.36166667,0.333333333,0.128,3.9,2.791666667,210.2,74.44916667,23.08333333,990
2000,9,21,114.5,5.083333333,117.75,91.41666667,711.8333333,529.1666667,3,14.91666667,55.64333333,0.333333333,0.128,4.441666667,2.1025,212.95,79.46916667,20.58333333,990
2000,9,22,167.0833333,13.08333333,177.5,78.08333333,747.75,533.6666667,3,13.41666667,55.925,0.333333333,0.128,5.241666667,2.007583333,213.35,77.70583333,19.66666667,990
2000,9,23,130.25,415.1666667,379.0833333,71.08333333,784.1666667,541.4166667,1.583333333,11.66666667,56.2125,0,0.128,3.258333333,1.442583333,233.3416667,65.225,20.08333333,1000
2000,9,24,78.75,751.6666667,534.0833333,78.75,751.6666667,534.0833333,0,9.25,56.495,0,0.128,1.75,1.391083333,79.35833333,43.7275,24.5,1000
2000,9,25,81.25,738.25,527.5,81.25,738.25,527.5,0,9.833333333,56.78083333,0,0.128,1.958333333,1.540166667,182.3416667,42.0275,26.08333333,1000
2000,9,26,95.91666667,637.0833333,495.8333333,91.08333333,688.3333333,510.1666667,0.333333333,14.08333333,57.0675,0,0.128,2.725,2.1255,278.4916667,59.67333333,24.66666667,1000
2000,9,27,128.8181818,3.090909091,131.2727273,96.63636364,757.0909091,555.7272727,3.727272727,15,54.46181818,0.727272727,0.128,2.927272727,1.932636364,242.8181818,72.80181818,21.90909091,1000
2000,9,28,137.4545455,260.7272727,322.5454545,93.09090909,782.9090909,565.3636364,2.545454545,13.36363636,54.74727273,0.727272727,0.128090909,2.936363636,1.259090909,273.0545455,69.98727273,21.27272727,1000
2000,9,29,159.9090909,335.7272727,373,99.27272727,750.2727273,552.4545455,2,13.27272727,55.03545455,1.090909091,0.129,2.981818182,1.520090909,269.5818182,68.11727273,21,1000
2000,9,30,111.6363636,529.8181818,455.8181818,92.54545455,762.1818182,548.6363636,1.272727273,11,55.32363636,0.727272727,0.129,2.8,1.691909091,182.4545455,52.77,23.63636364,1000
2000,10,1,96.27272727,635.3636364,487.5454545,82.81818182,769.5454545,535,0.636363636,13.54545455,55.61181818,0,0.129,2.572727273,2.608272727,236.1363636,56.89,24.54545455,1000
2000,10,2,108,615.4545455,485.3636364,90,734.2727273,521,1,14.90909091,55.89909091,0.363636364,0.129,2.427272727,3.165181818,249.1727273,67.32454545,23.18181818,1000
2000,10,3,104.5454545,457.5454545,403.2727273,95.09090909,711,513.5454545,1.454545455,14.72727273,56.18818182,0.727272727,0.129,2.981818182,3.271727273,246.6,77.36818182,21,1000
2000,10,4,120.4545455,2.454545455,122.5454545,101.8181818,706.9090909,516.6363636,3,14.18181818,56.47636364,0,0.129,3.072727273,2.413363636,267.6909091,74.37363636,21.18181818,1000
2000,10,5,163.1818182,37.54545455,173.7272727,101.5454545,713.5454545,518.0909091,2.818181818,13.45454545,56.76727273,0,0.129,1.690909091,1.988636364,225.1,62.10454545,23.45454545,1000
2000,10,6,138.0909091,8.363636364,144.4545455,91.81818182,753.6363636,525.0909091,3,13.45454545,57.05363636,0,0.128818182,3.218181818,1.615181818,270.8454545,71.47818182,21,1000
2000,10,7,193.2727273,119.8181818,264.3636364,88.63636364,765.9090909,526.4545455,4.181818182,13.45454545,57.34363636,0,0.127,3.209090909,1.358545455,283.4727273,74.34818182,20.36363636,1000
2000,10,8,118.2727273,514.2727273,436.9090909,95.90909091,747.7272727,522.1818182,1.090909091,11.81818182,57.63,0.363636364,0.127,2.581818182,1.165,201.2272727,59.88636364,22,1000
